Drug name,DOI,Assay,Value,Units,Correlation,Date Added
Emetine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Niclosamide,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Anisomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Salinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Chloroquine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Homoharringtonine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Gemcitabine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Valinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220703
Hydroxychloroquine,10.1093/cid/ciaa623,EC50,to the free plasma hydroxychloroquine concentration,,direct,20220703
Adenosine,10.2139/ssrn.3588829,EC50,0.01, um,direct,20220703
Remdesivir,10.2139/ssrn.3588829,EC50,0.01, um,direct,20220703
Andrographolide,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20220703
Favipiravir,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20220703
Plitidepsin,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220703
Nelfinavir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220703
Remdesivir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220703
Fenofibrate,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220703
Chloroquine,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220703
Phosphate,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220703
Hydroxychloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220703
Chloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220703
Hydroxychloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20220703
Chloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20220703
Phosphate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20220703
Sulfate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20220703
Lopinavir,10.26434/chemrxiv.11829102.v2,IC50,is approximately 50 micromolar,,direct,20220703
Lopinavir,10.26434/chemrxiv.11829102.v1,IC50,is approximately 50 micromolar,,direct,20220703
