Drug name,DOI,Assay,Value,Units,Correlation,Date Added
Gemcitabine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Homoharringtonine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Atovaquone,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Niclosamide,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Chloroquine,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Valinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Salinomycin,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Nitazoxanide,10.1016/j.bj.2020.05.003,EC50,11, nm,indirect,20220602
Hydroxychloroquine,10.1093/cid/ciaa623,EC50,to the free plasma hydroxychloroquine concentration,,direct,20220602
Remdesivir,10.2139/ssrn.3588829,EC50,0.01, um,direct,20220602
Adenosine,10.2139/ssrn.3588829,EC50,0.01, um,direct,20220602
Favipiravir,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20220602
Andrographolide,10.21203/rs.3.rs-24311/v1,EC50,10, um,direct,20220602
Chloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220602
Phosphate,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220602
Hydroxychloroquine,10.1016/j.mehy.2020.109783,EC50,0.72, um,indirect,20220602
Plitidepsin,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220602
Nelfinavir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220602
Fenofibrate,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220602
Chloroquine,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220602
Remdesivir,10.1101/2020.04.23.055756,IC50,25, um,indirect,20220602
Chloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20220602
Hydroxychloroquine,10.1093/cid/ciaa237,EC50,0.72, um,direct,20220602
Phosphate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20220602
Sulfate,10.1093/cid/ciaa237,EC50,0.72, um,indirect,20220602
Lopinavir,10.26434/chemrxiv.11829102.v2,IC50,is approximately 50 micromolar,,direct,20220602
Lopinavir,10.26434/chemrxiv.11829102.v1,IC50,is approximately 50 micromolar,,direct,20220602
